step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_action_smoothness2,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_drift,Episode/rew_feet_air_time,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_heading_drift,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_knee_flexion,Episode/rew_leg_load_balance,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
926,-0.6013088226318359,-0.010351543314754963,-0.011125120334327221,0.4796522557735443,-0.06566713750362396,-2.2662028641207144e-05,-0.012214675545692444,-0.004792740102857351,-0.01197133120149374,-0.45967671275138855,0.005598712712526321,1.1930556297302246,-0.06933142989873886,0.5910775661468506,-0.027668796479701996,-0.04787397384643555,-0.021960562095046043,-0.001298312097787857,1.5341849327087402,-0.012670936062932014,-0.0002387600252404809,-0.01288834773004055,-0.038669511675834656,-0.05435998737812042,0.7694615125656128,3.581083297729492,-21.666303634643555,0.00017341530474368483,-0.0015221794601529837,0.018269754946231842,0.6200263500213623,0.10403966903686523,135766.0,0.09281904250383377,1001.0,1001.0,139.54672241210938,136.41021728515625
927,-0.6293716430664062,-0.01084989309310913,-0.011607116088271141,0.5005067586898804,-0.06943586468696594,-2.4200009647756815e-05,-0.01281554065644741,-0.004969299770891666,-0.01264581736177206,-0.4611552357673645,0.005916754715144634,1.2496628761291504,-0.07474993169307709,0.614355206489563,-0.029544461518526077,-0.05090898275375366,-0.022920828312635422,-0.0013509260024875402,1.6018521785736084,-0.014474030584096909,-0.0002505238517187536,-0.01399268489331007,-0.04042207822203636,-0.055183231830596924,0.8083643913269043,3.7393412590026855,-21.64114761352539,0.00011561020073713735,-0.002210805891081691,0.020870130509138107,0.6216046810150146,0.1036989688873291,135534.0,0.09298276901245117,1001.0,1001.0,139.8916015625,136.9998779296875
928,-0.6279138326644897,-0.010817519389092922,-0.011614251881837845,0.5005067586898804,-0.07077639549970627,-2.3837876142351888e-05,-0.012880075722932816,-0.00503779761493206,-0.012537617236375809,-0.46693891286849976,0.005501927807927132,1.2434186935424805,-0.0742214173078537,0.6158350706100464,-0.029133401811122894,-0.050734397023916245,-0.023025061935186386,-0.0013677175156772137,1.599887728691101,-0.014565913937985897,-0.0002448837039992213,-0.014006450772285461,-0.040481239557266235,-0.05714058130979538,0.8063885569572449,3.723377227783203,-21.63313865661621,0.00017341530474368483,-0.0021800948306918144,0.020710298791527748,0.6190462112426758,0.1036224365234375,136029.0,0.09303103387355804,1001.0,1001.0,139.27842712402344,136.3434600830078
929,-0.6298882365226746,-0.010854030959308147,-0.011583143845200539,0.5005067586898804,-0.06909578293561935,-2.4288163331220858e-05,-0.012750759720802307,-0.004974592477083206,-0.012685080990195274,-0.45889005064964294,0.005750945769250393,1.249276876449585,-0.07453327625989914,0.6143810153007507,-0.029537320137023926,-0.0490623340010643,-0.022844871506094933,-0.001353125786408782,1.6018619537353516,-0.013239669613540173,-0.0002523536095395684,-0.01277866493910551,-0.04043959826231003,-0.05470963567495346,0.8076612949371338,3.740635633468628,-21.580467224121094,0.00017341530474368483,-0.0028614348266273737,0.022651754319667816,0.6186623573303223,0.10463857650756836,135910.0,0.09330160915851593,1001.0,1001.0,140.1208038330078,135.5218048095703
930,-0.6027804017066956,-0.010376346297562122,-0.011116418056190014,0.4796522557735443,-0.06754028052091599,-2.3504753698944114e-05,-0.012361886911094189,-0.004766329191625118,-0.012086133472621441,-0.44719815254211426,0.0054633161053061485,1.1938700675964355,-0.07144303619861603,0.5887081027030945,-0.02832706831395626,-0.04920221120119095,-0.0219870638102293,-0.0012940182350575924,1.5333760976791382,-0.011930971406400204,-0.00023977142700459808,-0.012804873287677765,-0.038775861263275146,-0.053020887076854706,0.7730462551116943,3.5789222717285156,-21.56244659423828,0.00017341530474368483,-0.0023886829148977995,0.022193199023604393,0.6150870323181152,0.10357904434204102,136786.0,0.09327170252799988,1001.0,1001.0,139.74871826171875,136.04647827148438
931,-0.6294045448303223,-0.010866954922676086,-0.011597855016589165,0.5005067586898804,-0.06878581643104553,-2.3823571609682404e-05,-0.01333871390670538,-0.005017531104385853,-0.012717418372631073,-0.4700472354888916,0.005757111124694347,1.2478495836257935,-0.07502157241106033,0.6162932515144348,-0.02900609001517296,-0.05137258768081665,-0.022838374599814415,-0.0013690462801605463,1.6004819869995117,-0.014947561547160149,-0.00025006322539411485,-0.013516619801521301,-0.0405413992702961,-0.05831662937998772,0.8052271604537964,3.7378196716308594,-21.54973793029785,0.00011561020073713735,-0.0011725695803761482,0.01937228813767433,0.6210346221923828,0.1045372486114502,135484.0,0.09345600008964539,1001.0,1001.0,139.59561157226562,136.11854553222656
932,-0.5987521409988403,-0.010300506837666035,-0.011090142652392387,0.4796522557735443,-0.06487146019935608,-2.2289028493105434e-05,-0.011452049016952515,-0.004794271197170019,-0.011868644505739212,-0.4424683749675751,0.005506381392478943,1.1919569969177246,-0.06887657940387726,0.5924372673034668,-0.027291109785437584,-0.048956386744976044,-0.021452030166983604,-0.00129976449534297,1.5328185558319092,-0.013393677771091461,-0.0002353163727093488,-0.012953495606780052,-0.03865594416856766,-0.05291635915637016,0.7743386626243591,3.5871245861053467,-21.52275848388672,0.00017341530474368483,-0.0025458987802267075,0.02036999724805355,0.6189413070678711,0.10355591773986816,136061.0,0.09345509856939316,1001.0,1001.0,139.88409423828125,136.45257568359375
933,-0.6259716749191284,-0.01079564355313778,-0.011602054350078106,0.5005067586898804,-0.06670516729354858,-2.372705057496205e-05,-0.012380569241940975,-0.004917998798191547,-0.012506756000220776,-0.457477331161499,0.005856216885149479,1.2470598220825195,-0.0721764862537384,0.6156470775604248,-0.029185596853494644,-0.04955573007464409,-0.022413363680243492,-0.0013353843241930008,1.6006368398666382,-0.01634828746318817,-0.0002509506302885711,-0.013398712500929832,-0.040460407733917236,-0.052980177104473114,0.8085585832595825,3.7474067211151123,-21.52321434020996,0.00011561020073713735,-0.0015611357521265745,0.019532648846507072,0.6231892108917236,0.1039581298828125,135191.0,0.09337366372346878,1001.0,1001.0,140.04034423828125,136.12689208984375
934,-0.5997772216796875,-0.010317228734493256,-0.01111419778317213,0.4796522557735443,-0.06560499966144562,-2.3153694201027974e-05,-0.011619975790381432,-0.004716331139206886,-0.011900986544787884,-0.4388197362422943,0.005372285842895508,1.195654034614563,-0.06914034485816956,0.5884565114974976,-0.02839694917201996,-0.049896061420440674,-0.021426266059279442,-0.001275465707294643,1.5345184803009033,-0.01226736605167389,-0.00023943079577293247,-0.012318491004407406,-0.03873775526881218,-0.04854454845190048,0.7745852470397949,3.5878348350524902,-21.5264892578125,0.00017341530474368483,-0.0023453151807188988,0.020854108035564423,0.6200377941131592,0.1046760082244873,135645.0,0.09343314915895462,1001.0,998.9000244140625,140.27870178222656,136.04449462890625
935,-0.6301009654998779,-0.010877269320189953,-0.011617131531238556,0.5005067586898804,-0.07134460657835007,-2.437912189634517e-05,-0.01309641357511282,-0.005037959199398756,-0.012725463137030602,-0.4796871542930603,0.005678852554410696,1.2449736595153809,-0.07522715628147125,0.6157604455947876,-0.029154097661376,-0.05195584148168564,-0.02243257313966751,-0.0013736134860664606,1.6012897491455078,-0.013735483400523663,-0.0002509377372916788,-0.014025634154677391,-0.04048994928598404,-0.05814779922366142,0.8040782809257507,3.732097625732422,-21.544492721557617,0.00017341530474368483,-0.003810236230492592,0.024435220286250114,0.6205878257751465,0.10405397415161133,135658.0,0.09329407662153244,1001.0,1001.0,139.24493408203125,135.90084838867188
936,-0.6283077001571655,-0.010846275836229324,-0.011629763059318066,0.5005067586898804,-0.07043212652206421,-2.3724211132503115e-05,-0.013001549988985062,-0.005025416612625122,-0.01261158287525177,-0.4689006805419922,0.0055778115056455135,1.241507887840271,-0.07357237488031387,0.6160871982574463,-0.02906334400177002,-0.05219997093081474,-0.022500714287161827,-0.0013665691949427128,1.5994682312011719,-0.013636976480484009,-0.00025082071078941226,-0.01384619902819395,-0.04052487388253212,-0.056695859879255295,0.807013988494873,3.7228164672851562,-21.536361694335938,0.00011561020073713735,-0.0013940893113613129,0.019841810688376427,0.6180329322814941,0.10368227958679199,136208.0,0.09332709014415741,1001.0,1001.0,139.5032501220703,135.91708374023438
937,-0.6006178259849548,-0.010347730480134487,-0.011150401085615158,0.4796522557735443,-0.06567852199077606,-2.190968007198535e-05,-0.011980256997048855,-0.004795040003955364,-0.011934332549571991,-0.4469870328903198,0.0055673993192613125,1.189182996749878,-0.06830538064241409,0.5907043814659119,-0.02777250111103058,-0.04889586567878723,-0.021649649366736412,-0.0012999222381040454,1.5336017608642578,-0.014872469007968903,-0.00023746576334815472,-0.013576721772551537,-0.0388321727514267,-0.053403086960315704,0.7736985683441162,3.580418348312378,-21.55168342590332,7.707346958341077e-05,-0.0005825530388392508,0.020318275317549706,0.6169371604919434,0.10368800163269043,136414.0,0.09331642836332321,1001.0,994.4400024414062,139.70933532714844,135.0539093017578
938,-0.6292620897293091,-0.01087676640599966,-0.011604833416640759,0.5005067586898804,-0.06946242600679398,-2.400089579168707e-05,-0.012900419533252716,-0.004996004980057478,-0.012729938142001629,-0.46295294165611267,0.005632701329886913,1.2482469081878662,-0.07439325004816055,0.6163094639778137,-0.02900160476565361,-0.04933357238769531,-0.021907534450292587,-0.0013628581073135138,1.6014817953109741,-0.015230624936521053,-0.0002537263208068907,-0.013699756935238838,-0.04047618806362152,-0.05839623138308525,0.8069201707839966,3.7424895763397217,-21.5469970703125,0.00011561020073713735,-0.0038027327973395586,0.01985800825059414,0.6192693710327148,0.10451531410217285,135819.0,0.09320513904094696,1001.0,1001.0,140.03890991210938,135.91554260253906
939,-0.6255175471305847,-0.010752818547189236,-0.011602398008108139,0.5005067586898804,-0.07053340971469879,-2.3881915694801137e-05,-0.012353872880339622,-0.004984511993825436,-0.012368222698569298,-0.4726276397705078,0.005575900431722403,1.2422966957092285,-0.072203129529953,0.6148337125778198,-0.029411574825644493,-0.05069243907928467,-0.02257913164794445,-0.0013463575160130858,1.6002833843231201,-0.016018636524677277,-0.0002469538594596088,-0.014125248417258263,-0.0405411571264267,-0.054330937564373016,0.8051837682723999,3.737717390060425,-21.599267959594727,0.00017341530474368483,-0.003888143924996257,0.019429462030529976,0.6212224960327148,0.10436797142028809,135481.0,0.09304580837488174,1001.0,997.2899780273438,139.59332275390625,134.3521270751953
940,-0.6266577839851379,-0.01080765575170517,-0.011581933125853539,0.5005067586898804,-0.06829558312892914,-2.4336866772500798e-05,-0.012672049924731255,-0.004938049241900444,-0.012571953237056732,-0.45740291476249695,0.005751434713602066,1.2485325336456299,-0.07312847673892975,0.614454984664917,-0.02951674722135067,-0.04969063401222229,-0.02205534651875496,-0.001342390081845224,1.6007312536239624,-0.013880285434424877,-0.00025176454801112413,-0.013362513855099678,-0.04050957411527634,-0.05369877815246582,0.8081602454185486,3.7419981956481934,-21.623455047607422,0.0002601229352876544,-0.0020488330628722906,0.019198404625058174,0.6230950355529785,0.0957026481628418,136761.0,0.09297319501638412,1001.0,1001.0,140.02243041992188,136.61309814453125
941,-0.6290423274040222,-0.010878443717956543,-0.011623351834714413,0.5005067586898804,-0.0701175257563591,-2.499422953405883e-05,-0.013220323249697685,-0.005042330827564001,-0.012717321515083313,-0.47079190611839294,0.005554625764489174,1.2469725608825684,-0.07669701427221298,0.6166197061538696,-0.028915446251630783,-0.047817330807447433,-0.02249206230044365,-0.0013748172204941511,1.6002576351165771,-0.014862677082419395,-0.0002526686294004321,-0.013402724638581276,-0.04064767435193062,-0.05715205520391464,0.805261492729187,3.7317752838134766,-21.570707321166992,0.0002601229352876544,-0.0015957173891365528,0.020208535715937614,0.6176047325134277,0.09582138061523438,137791.0,0.09325091540813446,1001.0,1001.0,139.704833984375,136.34083557128906
942,-0.6276620626449585,-0.010806486010551453,-0.011627484112977982,0.5005067586898804,-0.07064995169639587,-2.3521835828432813e-05,-0.012551541440188885,-0.005021777935326099,-0.012500112876296043,-0.4705617129802704,0.0058064209297299385,1.2418676614761353,-0.07092027366161346,0.6150227189064026,-0.02935902029275894,-0.053433604538440704,-0.021927794441580772,-0.0013606902211904526,1.6003812551498413,-0.015764547511935234,-0.00024626427330076694,-0.014058182947337627,-0.040392257273197174,-0.05975774675607681,0.8058875799179077,3.7360763549804688,-21.55274772644043,0.0002601229352876544,-0.0017508903983980417,0.02066592499613762,0.6186912059783936,0.09581518173217773,137583.0,0.09333492070436478,1001.0,1001.0,139.71432495117188,136.13983154296875
943,-0.6015303134918213,-0.010374251753091812,-0.011173965409398079,0.4796522557735443,-0.06567050516605377,-2.2985394025454298e-05,-0.01201334036886692,-0.004727585706859827,-0.01197398267686367,-0.43811529874801636,0.005554619245231152,1.194881558418274,-0.06937338411808014,0.5891548991203308,-0.028202949091792107,-0.04681846499443054,-0.0214935764670372,-0.0012810209300369024,1.532162070274353,-0.012700865976512432,-0.00024027854669839144,-0.012753084301948547,-0.038867972791194916,-0.05214274674654007,0.7744274139404297,3.5867228507995605,-21.53436851501465,0.0002601229352876544,-0.002348795533180237,0.022130044177174568,0.6153795719146729,0.09565448760986328,138254.0,0.0933859720826149,1001.0,1001.0,140.26148986816406,136.0426788330078
944,-0.6317412853240967,-0.010915910825133324,-0.011669511906802654,0.5005067586898804,-0.07102160900831223,-2.406302883173339e-05,-0.013524113222956657,-0.00506170280277729,-0.012766573578119278,-0.47971320152282715,0.005453528370708227,1.243599772453308,-0.0737098827958107,0.6142764091491699,-0.029566355049610138,-0.05452839657664299,-0.02250492572784424,-0.0013794563710689545,1.5984153747558594,-0.015226071700453758,-0.0002554641687311232,-0.013993790373206139,-0.0407026968896389,-0.06044834479689598,0.8036803007125854,3.7266318798065186,-21.515188217163086,0.0002601229352876544,-0.0017822141526266932,0.021039940416812897,0.617682695388794,0.09543704986572266,137850.0,0.0934249758720398,1001.0,1001.0,139.0045623779297,135.95199584960938
945,-0.6280016303062439,-0.010863094590604305,-0.011635194532573223,0.5005067586898804,-0.06911023706197739,-2.409590160823427e-05,-0.012898127548396587,-0.005039009265601635,-0.012636764906346798,-0.4631265103816986,0.005871401634067297,1.2436494827270508,-0.07429821789264679,0.6183616518974304,-0.02843153476715088,-0.04730610549449921,-0.022157734259963036,-0.0013731156941503286,1.6012619733810425,-0.015584549866616726,-0.0002494513464625925,-0.014051169157028198,-0.04061034321784973,-0.059281736612319946,0.8064254522323608,3.739546298980713,-21.516572952270508,0.0002601229352876544,-0.0029373671859502792,0.02073504403233528,0.6184787750244141,0.09577512741088867,137631.0,0.0934702455997467,1001.0,1001.0,139.9296875,136.3706512451172
946,-0.6024723052978516,-0.010376709513366222,-0.011153719387948513,0.4796522557735443,-0.06658005714416504,-2.230780228273943e-05,-0.012061797082424164,-0.004725203383713961,-0.012031897902488708,-0.43781203031539917,0.005575806833803654,1.193467617034912,-0.06776881217956543,0.5882823467254639,-0.028445322066545486,-0.05081809312105179,-0.021283835172653198,-0.001281933393329382,1.532274603843689,-0.013641591183841228,-0.00023902933753561229,-0.01374766230583191,-0.038937851786613464,-0.051884304732084274,0.7751545906066895,3.5789618492126465,-21.50910758972168,0.0002601229352876544,-0.0016730590723454952,0.02104734443128109,0.6174018383026123,0.09558463096618652,137876.0,0.09344363957643509,1001.0,1001.0,140.15025329589844,135.605712890625
947,-0.6282095313072205,-0.010865273885428905,-0.011640278622508049,0.5005067586898804,-0.07051385939121246,-2.4166813091142103e-05,-0.012793883681297302,-0.005018049851059914,-0.012655052356421947,-0.46480393409729004,0.005544216837733984,1.2447428703308105,-0.07404185086488724,0.615087628364563,-0.02934102714061737,-0.04812939092516899,-0.02200171910226345,-0.0013660596450790763,1.599094271659851,-0.014128698036074638,-0.000250402488745749,-0.013994118198752403,-0.04056774824857712,-0.05852806568145752,0.8075345754623413,3.7395663261413574,-21.50595474243164,0.0002601229352876544,-0.001135031576268375,0.022354988381266594,0.6217517852783203,0.09566807746887207,137024.0,0.09349756687879562,1001.0,1000.5800170898438,139.5897674560547,135.23965454101562
